crab,sex,cl_mm,time,x,y,lat,lon,accel,temperature_c,conductivity_ms_cm
A69-9006-7796,M,125.00,2020-02-25T12:18:42Z,434.961,418.216,-32.748,152.054,0.041,24.9,44.83
A69-9006-7795,F,124.00,2020-02-25T12:18:14Z,457.349,419.602,-32.748,152.054,2.663,24.9,44.83
A69-9006-7796,M,125.00,2020-02-25T12:15:30Z,435.742,417.803,-32.748,152.054,0.041,24.9,44.83
A69-9006-7795,F,124.00,2020-02-25T12:15:16Z,457.835,419.208,-32.748,152.054,2.405,24.9,44.83
A69-9006-7795,F,124.00,2020-02-25T12:09:04Z,456.574,420.242,-32.748,152.054,2.663,24.9,44.83
A69-9006-7795,F,124.00,2020-02-25T12:03:41Z,456.791,419.669,-32.748,152.054,1.495,24.9,44.83
A69-9006-7795,F,124.00,2020-02-25T12:01:04Z,457.638,419.383,-32.748,152.054,2.989,24.9,44.83
A69-9006-7796,M,125.00,2020-02-25T11:59:36Z,435.761,417.629,-32.748,152.054,0.095,24.37,45.118
A69-9006-7795,F,124.00,2020-02-25T11:57:59Z,455.351,419.502,-32.748,152.054,1.413,24.37,45.118
A69-9006-7796,M,125.00,2020-02-25T11:56:44Z,435.041,418.264,-32.748,152.054,0.014,24.37,45.118
A69-9006-7795,F,124.00,2020-02-25T11:54:38Z,456.362,420.454,-32.748,152.054,1.658,24.37,45.118
A69-9006-7796,M,125.00,2020-02-25T11:53:29Z,435.661,418.13,-32.748,152.054,0.041,24.37,45.118
A69-9006-7795,F,124.00,2020-02-25T11:51:13Z,456.326,420.644,-32.748,152.054,2.718,24.37,45.118
A69-9006-7796,M,125.00,2020-02-25T11:50:06Z,435.174,418.035,-32.748,152.054,0.054,24.37,45.118
A69-9006-7795,F,124.00,2020-02-25T11:47:43Z,456.774,420.197,-32.748,152.054,2.215,24.37,45.118
A69-9006-7796,M,125.00,2020-02-25T11:38:21Z,434.648,418.406,-32.748,152.054,0.041,24.37,45.118
A69-9006-7795,F,124.00,2020-02-25T11:33:27Z,456.317,420.324,-32.748,152.054,1.155,24.37,45.118
A69-9006-7796,M,125.00,2020-02-25T11:32:13Z,434.875,418.54,-32.748,152.054,0.027,24.37,45.118
A69-9006-7795,F,124.00,2020-02-25T11:29:53Z,457.084,419.924,-32.748,152.054,3.112,24.37,45.118
A69-9006-7796,M,125.00,2020-02-25T11:26:51Z,433.717,418.979,-32.748,152.054,0.054,24.37,45.118
A69-9006-7795,F,124.00,2020-02-25T11:26:21Z,456.037,420.406,-32.748,152.054,1.997,24.37,45.118
A69-9006-7795,F,124.00,2020-02-25T11:23:17Z,457.242,419.929,-32.748,152.054,1.671,24.37,45.118
A69-9006-7796,M,125.00,2020-02-25T11:21:08Z,434.748,418.337,-32.748,152.054,0.041,24.37,45.118
A69-9006-7795,F,124.00,2020-02-25T11:20:27Z,456.66,420.012,-32.748,152.054,1.644,24.37,45.118
A69-9006-7795,F,124.00,2020-02-25T11:14:37Z,455.956,420.048,-32.748,152.054,1.807,24.37,45.118
A69-9006-7795,F,124.00,2020-02-25T11:05:42Z,458.037,419.75,-32.748,152.054,2.079,24.37,45.118
A69-9006-7796,M,125.00,2020-02-25T11:02:28Z,435.376,418.402,-32.748,152.054,0.068,24.37,45.118
A69-9006-7795,F,124.00,2020-02-25T10:52:58Z,457.315,420.385,-32.748,152.054,1.291,24.22,44.662
A69-9006-7795,F,124.00,2020-02-25T10:49:57Z,456.257,420.898,-32.748,152.054,2.052,24.22,44.662
A69-9006-7796,M,125.00,2020-02-25T10:45:02Z,434.489,418.644,-32.748,152.054,0.34,24.22,44.662
A69-9006-7795,F,124.00,2020-02-25T10:44:28Z,454.302,421.861,-32.748,152.054,2.324,24.22,44.662
A69-9006-7800,M,132.00,2020-02-25T10:42:37Z,357.581,324.791,-32.749,152.053,0.272,24.22,44.662
A69-9006-7796,M,125.00,2020-02-25T10:41:52Z,435.353,417.465,-32.748,152.054,0.163,24.22,44.662
A69-9006-7796,M,125.00,2020-02-25T10:38:59Z,434.357,416.453,-32.748,152.054,0.027,24.22,44.662
A69-9006-7796,M,125.00,2020-02-25T10:32:52Z,430.906,410.804,-32.748,152.054,0.054,24.22,44.662
A69-9006-7795,F,124.00,2020-02-25T10:30:59Z,456.943,420.013,-32.748,152.054,2.704,24.22,44.662
A69-9006-7796,M,125.00,2020-02-25T10:30:09Z,431.108,410.107,-32.748,152.054,0.041,24.22,44.662
A69-9006-7795,F,124.00,2020-02-25T10:27:57Z,458.143,419.217,-32.748,152.054,1.889,24.22,44.662
A69-9006-7795,F,124.00,2020-02-25T10:25:10Z,457.535,419.553,-32.748,152.054,0.965,24.22,44.662
A69-9006-7800,M,132.00,2020-02-25T10:22:50Z,351.612,324.01,-32.749,152.053,0.217,24.22,44.662
A69-9006-7795,F,124.00,2020-02-25T10:19:50Z,455.331,421.026,-32.748,152.054,3.438,24.22,44.662
A69-9006-7800,M,132.00,2020-02-25T10:19:38Z,358.019,324.369,-32.749,152.053,0.34,24.22,44.662
A69-9006-7800,M,132.00,2020-02-25T10:12:47Z,358.071,321.517,-32.749,152.053,0.815,24.22,44.662
A69-9006-7795,F,124.00,2020-02-25T10:07:44Z,459.196,419.233,-32.748,152.054,1.06,24.22,44.662
A69-9006-7795,F,124.00,2020-02-25T10:04:34Z,454.726,419.789,-32.748,152.054,2.079,24.22,44.662
A69-9006-7795,F,124.00,2020-02-25T09:58:28Z,456.263,410.794,-32.748,152.054,2.093,24.01,44.488
A69-9006-7796,M,125.00,2020-02-25T09:55:25Z,431.86,405.886,-32.748,152.054,0.544,24.01,44.488
A69-9006-7800,M,132.00,2020-02-25T09:53:40Z,364.501,317.626,-32.749,152.053,0.054,24.01,44.488
A69-9006-7795,F,124.00,2020-02-25T09:52:06Z,458.382,418.864,-32.748,152.054,1.644,24.01,44.488
A69-9006-7795,F,124.00,2020-02-25T09:43:30Z,459.113,418.51,-32.748,152.054,1.834,24.01,44.488
A69-9006-7795,F,124.00,2020-02-25T09:37:25Z,455.451,420.767,-32.748,152.054,1.685,24.01,44.488
A69-9006-7796,M,125.00,2020-02-25T09:26:50Z,420.107,391.177,-32.748,152.054,0.054,24.01,44.488
A69-9006-7795,F,124.00,2020-02-25T09:25:48Z,456.684,420.615,-32.748,152.054,1.372,24.01,44.488
A69-9006-7795,F,124.00,2020-02-25T09:22:34Z,455.296,420.779,-32.748,152.054,0.476,24.01,44.488
A69-9006-7795,F,124.00,2020-02-25T09:16:12Z,457.554,419.393,-32.748,152.054,0.095,24.01,44.488
A69-9006-7795,F,124.00,2020-02-25T09:12:56Z,457.316,419.521,-32.748,152.054,0.544,24.01,44.488
A69-9006-7795,F,124.00,2020-02-25T09:09:31Z,456.777,419.819,-32.748,152.054,0.204,24.01,44.488
A69-9006-7800,M,132.00,2020-02-25T09:00:22Z,388.76,300.98,-32.749,152.054,0.571,24.01,44.488
A69-9006-7795,F,124.00,2020-02-25T09:00:10Z,458.107,418.99,-32.748,152.054,1.386,24.01,44.488
A69-9006-7800,M,132.00,2020-02-25T08:57:15Z,412.553,301.645,-32.749,152.054,0.639,23.95,44.213
A69-9006-7795,F,124.00,2020-02-25T08:54:06Z,457.287,419.404,-32.748,152.054,0.054,23.95,44.213
A69-9006-7800,M,132.00,2020-02-25T08:53:56Z,421.443,306.183,-32.749,152.054,0.503,23.95,44.213
A69-9006-7800,M,132.00,2020-02-25T08:50:58Z,442.368,312.127,-32.749,152.054,0.625,23.95,44.213
A69-9006-7795,F,124.00,2020-02-25T08:50:51Z,457.418,419.828,-32.748,152.054,0.109,23.95,44.213
A69-9006-7800,M,132.00,2020-02-25T08:47:40Z,458.816,317.756,-32.749,152.054,0.068,23.95,44.213
A69-9006-7795,F,124.00,2020-02-25T08:44:29Z,458.392,419.065,-32.748,152.054,0.177,23.95,44.213
A69-9006-7795,F,124.00,2020-02-25T08:41:43Z,457.807,419.755,-32.748,152.054,0.054,23.95,44.213
A69-9006-7795,F,124.00,2020-02-25T08:39:03Z,457.943,419.594,-32.748,152.054,0.054,23.95,44.213
A69-9006-7800,M,132.00,2020-02-25T08:32:55Z,459.726,316.154,-32.749,152.054,0.204,23.95,44.213
A69-9006-7800,M,132.00,2020-02-25T08:29:27Z,461.626,316.223,-32.749,152.054,0.068,23.95,44.213
A69-9006-7795,F,124.00,2020-02-25T08:26:07Z,457.246,419.616,-32.748,152.054,0.082,23.95,44.213
A69-9006-7796,M,125.00,2020-02-25T08:25:53Z,424.564,386.442,-32.748,152.054,0.054,23.95,44.213
A69-9006-7800,M,132.00,2020-02-25T08:22:26Z,460.366,317.407,-32.749,152.054,0.054,23.95,44.213
A69-9006-7795,F,124.00,2020-02-25T08:20:08Z,458.076,419.764,-32.748,152.054,0.082,23.95,44.213
A69-9006-7800,M,132.00,2020-02-25T08:19:22Z,459.695,318.136,-32.749,152.054,0.041,23.95,44.213
A69-9006-7800,M,132.00,2020-02-25T08:16:33Z,464.773,313.118,-32.749,152.054,0.041,23.95,44.213
A69-9006-7795,F,124.00,2020-02-25T08:14:03Z,456.319,419.523,-32.748,152.054,0.041,23.95,44.213
A69-9006-7800,M,132.00,2020-02-25T08:10:27Z,462.724,315.61,-32.749,152.054,0.054,23.95,44.213
A69-9006-7795,F,124.00,2020-02-25T08:04:22Z,457.092,419.499,-32.748,152.054,0.72,23.95,44.213
A69-9006-7800,M,132.00,2020-02-25T08:03:49Z,458.542,318.824,-32.749,152.054,0.054,23.95,44.213
A69-9006-7795,F,124.00,2020-02-25T07:53:54Z,454.227,419.207,-32.748,152.054,0.068,23.88,43.614
A69-9006-7800,M,132.00,2020-02-25T07:51:51Z,462.545,313.523,-32.749,152.054,0.041,23.88,43.614
A69-9006-7795,F,124.00,2020-02-25T07:50:21Z,457.59,418.794,-32.748,152.054,1.087,23.88,43.614
A69-9006-7795,F,124.00,2020-02-25T07:47:19Z,457.847,419.891,-32.748,152.054,0.245,23.88,43.614
A69-9006-7796,M,125.00,2020-02-25T07:45:55Z,425.063,385.924,-32.748,152.054,0.041,23.88,43.614
A69-9006-7795,F,124.00,2020-02-25T07:44:29Z,457.397,419.72,-32.748,152.054,0.652,23.88,43.614
A69-9006-7795,F,124.00,2020-02-25T07:41:17Z,455.891,419.565,-32.748,152.054,0.897,23.88,43.614
A69-9006-7795,F,124.00,2020-02-25T07:38:24Z,457.934,420.036,-32.748,152.054,0.829,23.88,43.614
A69-9006-7795,F,124.00,2020-02-25T07:35:11Z,457.795,419.092,-32.748,152.054,0.666,23.88,43.614
A69-9006-7795,F,124.00,2020-02-25T07:31:47Z,457.723,420.095,-32.748,152.054,0.72,23.88,43.614
A69-9006-7795,F,124.00,2020-02-25T07:26:00Z,457.458,419.648,-32.748,152.054,0.054,23.88,43.614
A69-9006-7795,F,124.00,2020-02-25T07:22:50Z,457.626,419.735,-32.748,152.054,0.054,23.88,43.614
A69-9006-7795,F,124.00,2020-02-25T07:19:28Z,457.402,419.816,-32.748,152.054,0.245,23.88,43.614
A69-9006-7795,F,124.00,2020-02-25T07:16:29Z,457.841,419.271,-32.748,152.054,0.041,23.88,43.614
A69-9006-7795,F,124.00,2020-02-25T07:06:48Z,456.885,419.981,-32.748,152.054,1.413,23.88,43.614
A69-9006-7795,F,124.00,2020-02-25T07:03:31Z,458.216,419.068,-32.748,152.054,1.169,23.88,43.614
A69-9006-7796,M,125.00,2020-02-25T07:01:02Z,422.602,387.963,-32.748,152.054,0.054,23.88,43.614
A69-9006-7795,F,124.00,2020-02-25T07:00:04Z,457.654,419.795,-32.748,152.054,0.068,23.88,43.614
A69-9006-7796,M,125.00,2020-02-25T06:57:39Z,421.403,389.578,-32.748,152.054,0.027,23.96,42.59
A69-9006-7795,F,124.00,2020-02-25T06:57:05Z,457.835,418.897,-32.748,152.054,0.068,23.96,42.59
A69-9006-7795,F,124.00,2020-02-25T06:51:39Z,456.429,419.774,-32.748,152.054,1.332,23.96,42.59
A69-9006-7795,F,124.00,2020-02-25T06:49:00Z,457.652,419.154,-32.748,152.054,0.082,23.96,42.59
A69-9006-7795,F,124.00,2020-02-25T06:43:50Z,457.097,419.413,-32.748,152.054,0.353,23.96,42.59
A69-9006-7795,F,124.00,2020-02-25T06:41:14Z,457.43,419.26,-32.748,152.054,1.237,23.96,42.59
A69-9006-7795,F,124.00,2020-02-25T06:38:10Z,457.053,419.707,-32.748,152.054,0.19,23.96,42.59
A69-9006-7795,F,124.00,2020-02-25T06:25:59Z,457.098,419.481,-32.748,152.054,0.068,23.96,42.59
A69-9006-7795,F,124.00,2020-02-25T06:23:08Z,456.556,419.62,-32.748,152.054,0.299,23.96,42.59
A69-9006-7795,F,124.00,2020-02-25T06:11:16Z,456.342,419.639,-32.748,152.054,0.054,23.96,42.59
A69-9006-7795,F,124.00,2020-02-25T06:02:00Z,457.362,418.962,-32.748,152.054,0.041,23.96,42.59
A69-9006-7795,F,124.00,2020-02-25T05:56:39Z,457.458,419.241,-32.748,152.054,0.258,24.03,40.556
A69-9006-7795,F,124.00,2020-02-25T05:51:28Z,457.831,418.64,-32.748,152.054,0.068,24.03,40.556
A69-9006-7795,F,124.00,2020-02-25T05:48:24Z,458.012,418.584,-32.748,152.054,0.027,24.03,40.556
A69-9006-7795,F,124.00,2020-02-25T05:45:05Z,456.942,419.508,-32.748,152.054,0.068,24.03,40.556
A69-9006-7795,F,124.00,2020-02-25T05:41:40Z,456.319,419.965,-32.748,152.054,0.041,24.03,40.556
A69-9006-7795,F,124.00,2020-02-25T05:38:41Z,458.336,418.374,-32.748,152.054,0.068,24.03,40.556
A69-9006-7795,F,124.00,2020-02-25T05:30:36Z,458.257,418.523,-32.748,152.054,0.068,24.03,40.556
A69-9006-7795,F,124.00,2020-02-25T05:27:29Z,456.036,420.256,-32.748,152.054,0.068,24.03,40.556
A69-9006-7795,F,124.00,2020-02-25T05:24:39Z,458.128,419.422,-32.748,152.054,0.068,24.03,40.556
A69-9006-7795,F,124.00,2020-02-25T05:21:27Z,456.155,420.302,-32.748,152.054,0.082,24.03,40.556
A69-9006-7795,F,124.00,2020-02-25T05:15:49Z,454.805,420.772,-32.748,152.054,0.068,24.03,40.556
A69-9006-7795,F,124.00,2020-02-25T05:13:11Z,457.185,419.663,-32.748,152.054,0.109,24.03,40.556
A69-9006-7795,F,124.00,2020-02-25T05:07:13Z,456.643,420.063,-32.748,152.054,0.122,24.03,40.556
A69-9006-7795,F,124.00,2020-02-25T05:04:31Z,457.031,419.741,-32.748,152.054,0.054,24.03,40.556
A69-9006-7795,F,124.00,2020-02-25T05:01:54Z,457.049,419.929,-32.748,152.054,0.054,24.03,40.556
A69-9006-7795,F,124.00,2020-02-25T04:55:55Z,456.029,420.36,-32.748,152.054,0.136,23.92,40.262
A69-9006-7795,F,124.00,2020-02-25T04:43:44Z,458.295,418.329,-32.748,152.054,0.068,23.92,40.262
A69-9006-7795,F,124.00,2020-02-25T04:40:30Z,457.855,418.973,-32.748,152.054,0.068,23.92,40.262
A69-9006-7795,F,124.00,2020-02-25T04:34:51Z,456.371,419.949,-32.748,152.054,0.353,23.92,40.262
A69-9006-7795,F,124.00,2020-02-25T04:28:23Z,457.114,419.901,-32.748,152.054,0.109,23.92,40.262
A69-9006-7795,F,124.00,2020-02-25T04:24:57Z,456.223,420.474,-32.748,152.054,0.054,23.92,40.262
A69-9006-7795,F,124.00,2020-02-25T04:21:56Z,455.864,420.5,-32.748,152.054,0.054,23.92,40.262
A69-9006-7795,F,124.00,2020-02-25T04:18:38Z,456.778,420.422,-32.748,152.054,0.068,23.92,40.262
A69-9006-7795,F,124.00,2020-02-25T04:15:11Z,455.711,421.018,-32.748,152.054,0.041,23.92,40.262
A69-9006-7795,F,124.00,2020-02-25T04:11:40Z,455.047,420.664,-32.748,152.054,0.041,23.92,40.262
A69-9006-7795,F,124.00,2020-02-25T04:08:39Z,455.952,420.421,-32.748,152.054,0.027,23.92,40.262
A69-9006-7795,F,124.00,2020-02-25T04:02:25Z,455.649,420.45,-32.748,152.054,0.041,23.92,40.262
A69-9006-7795,F,124.00,2020-02-25T03:59:39Z,457.46,419.052,-32.748,152.054,0.082,24.17,41.317
A69-9006-7795,F,124.00,2020-02-25T03:56:59Z,456.316,419.809,-32.748,152.054,0.503,24.17,41.317
A69-9006-7795,F,124.00,2020-02-25T03:53:52Z,456.97,419.444,-32.748,152.054,0.068,24.17,41.317
A69-9006-7795,F,124.00,2020-02-25T03:50:32Z,457.244,419.466,-32.748,152.054,0.041,24.17,41.317
A69-9006-7795,F,124.00,2020-02-25T03:47:35Z,457.289,419.287,-32.748,152.054,0.557,24.17,41.317
A69-9006-7795,F,124.00,2020-02-25T03:44:19Z,457.328,419.51,-32.748,152.054,0.041,24.17,41.317
A69-9006-7796,M,125.00,2020-02-25T03:43:00Z,431.317,408.866,-32.748,152.054,0.027,24.17,41.317
A69-9006-7795,F,124.00,2020-02-25T03:41:23Z,457.39,419.357,-32.748,152.054,0.014,24.17,41.317
A69-9006-7796,M,125.00,2020-02-25T03:34:15Z,432.113,408.617,-32.748,152.054,0.068,24.17,41.317
A69-9006-7795,F,124.00,2020-02-25T03:32:07Z,457.764,419.186,-32.748,152.054,0.027,24.17,41.317
A69-9006-7796,M,125.00,2020-02-25T03:31:07Z,432.103,408.831,-32.748,152.054,0.054,24.17,41.317
A69-9006-7795,F,124.00,2020-02-25T03:28:39Z,457.9,418.867,-32.748,152.054,0.068,24.17,41.317
A69-9006-7795,F,124.00,2020-02-25T03:25:08Z,457.837,419.28,-32.748,152.054,0.054,24.17,41.317
A69-9006-7796,M,125.00,2020-02-25T03:24:18Z,432.003,408.627,-32.748,152.054,0.054,24.17,41.317
A69-9006-7795,F,124.00,2020-02-25T03:21:34Z,458.201,419.487,-32.748,152.054,0.014,24.17,41.317
A69-9006-7795,F,124.00,2020-02-25T03:18:32Z,456.136,420.598,-32.748,152.054,0.041,24.17,41.317
A69-9006-7795,F,124.00,2020-02-25T03:15:12Z,457.271,419.392,-32.748,152.054,0.082,24.17,41.317
A69-9006-7796,M,125.00,2020-02-25T03:13:39Z,430.66,409.241,-32.748,152.054,0.054,24.17,41.317
A69-9006-7795,F,124.00,2020-02-25T03:08:15Z,456.485,420.067,-32.748,152.054,0.041,24.17,41.317
A69-9006-7795,F,124.00,2020-02-25T03:04:42Z,456.671,419.862,-32.748,152.054,0.041,24.17,41.317
A69-9006-7796,M,125.00,2020-02-25T03:03:51Z,431.41,408.754,-32.748,152.054,0.041,24.17,41.317
A69-9006-7795,F,124.00,2020-02-25T03:01:08Z,456.804,419.982,-32.748,152.054,0.027,24.17,41.317
A69-9006-7795,F,124.00,2020-02-25T02:57:34Z,457.15,419.62,-32.748,152.054,0.027,24.27,42.496
A69-9006-7796,M,125.00,2020-02-25T02:56:48Z,432.069,408.779,-32.748,152.054,0.054,24.27,42.496
A69-9006-7795,F,124.00,2020-02-25T02:53:59Z,454.55,420.773,-32.748,152.054,0.041,24.27,42.496
A69-9006-7796,M,125.00,2020-02-25T02:53:45Z,432.198,408.909,-32.748,152.054,0.068,24.27,42.496
A69-9006-7800,M,132.00,2020-02-25T02:51:43Z,459.715,316.924,-32.749,152.054,0.054,24.27,42.496
A69-9006-7795,F,124.00,2020-02-25T02:50:55Z,456.477,419.231,-32.748,152.054,0.041,24.27,42.496
A69-9006-7795,F,124.00,2020-02-25T02:48:06Z,457.022,419.267,-32.748,152.054,0.041,24.27,42.496
A69-9006-7796,M,125.00,2020-02-25T02:47:47Z,431.992,408.626,-32.748,152.054,0.054,24.27,42.496
A69-9006-7795,F,124.00,2020-02-25T02:45:24Z,455.901,420.173,-32.748,152.054,0.054,24.27,42.496
A69-9006-7800,M,132.00,2020-02-25T02:45:01Z,461.794,315.564,-32.749,152.054,0.054,24.27,42.496
A69-9006-7796,M,125.00,2020-02-25T02:44:55Z,431.619,408.862,-32.748,152.054,0.054,24.27,42.496
A69-9006-7800,M,132.00,2020-02-25T02:42:00Z,465.051,310.306,-32.749,152.054,0.054,24.27,42.496
A69-9006-7795,F,124.00,2020-02-25T02:39:39Z,457.249,419.489,-32.748,152.054,0.014,24.27,42.496
A69-9006-7796,M,125.00,2020-02-25T02:38:46Z,432.485,408.485,-32.748,152.054,0.054,24.27,42.496
A69-9006-7795,F,124.00,2020-02-25T02:36:21Z,457.667,419.3,-32.748,152.054,0.041,24.27,42.496
A69-9006-7796,M,125.00,2020-02-25T02:33:23Z,432.113,408.655,-32.748,152.054,0.054,24.27,42.496
A69-9006-7795,F,124.00,2020-02-25T02:32:53Z,457.26,419.351,-32.748,152.054,0.054,24.27,42.496
A69-9006-7800,M,132.00,2020-02-25T02:32:39Z,460.414,317.128,-32.749,152.054,0.054,24.27,42.496
A69-9006-7796,M,125.00,2020-02-25T02:30:46Z,431.981,408.844,-32.748,152.054,0.041,24.27,42.496
A69-9006-7796,M,125.00,2020-02-25T02:28:12Z,431.915,408.72,-32.748,152.054,0.041,24.27,42.496
A69-9006-7795,F,124.00,2020-02-25T02:27:03Z,457.77,419.234,-32.748,152.054,0.082,24.27,42.496
A69-9006-7800,M,132.00,2020-02-25T02:26:57Z,459.545,318.533,-32.749,152.054,0.041,24.27,42.496
A69-9006-7796,M,125.00,2020-02-25T02:22:33Z,431.509,409.108,-32.748,152.054,0.054,24.27,42.496
A69-9006-7796,M,125.00,2020-02-25T02:19:43Z,431.686,409.09,-32.748,152.054,0.435,24.27,42.496
A69-9006-7796,M,125.00,2020-02-25T02:13:36Z,432.472,408.906,-32.748,152.054,0.054,24.27,42.496
A69-9006-7800,M,132.00,2020-02-25T02:07:14Z,459.312,317.932,-32.749,152.054,0.054,24.27,42.496
A69-9006-7795,F,124.00,2020-02-25T02:06:23Z,457.777,419.484,-32.748,152.054,0.068,24.27,42.496
A69-9006-7796,M,125.00,2020-02-25T02:03:31Z,433.66,413.774,-32.748,152.054,0.054,24.27,42.496
A69-9006-7795,F,124.00,2020-02-25T02:02:49Z,457.186,419.544,-32.748,152.054,0.041,24.27,42.496
A69-9006-7796,M,125.00,2020-02-25T02:00:01Z,433.561,413.46,-32.748,152.054,0.054,24.27,42.496
A69-9006-7795,F,124.00,2020-02-25T01:59:16Z,456.535,419.604,-32.748,152.054,0.068,24.25,43.468
A69-9006-7800,M,132.00,2020-02-25T01:58:19Z,458.494,318.279,-32.749,152.054,0.014,24.25,43.468
A69-9006-7796,M,125.00,2020-02-25T01:54:09Z,434.322,413.579,-32.748,152.054,0.435,24.25,43.468
A69-9006-7795,F,124.00,2020-02-25T01:52:08Z,456.51,419.784,-32.748,152.054,0.041,24.25,43.468
A69-9006-7800,M,132.00,2020-02-25T01:51:46Z,459.207,318.429,-32.749,152.054,0.027,24.25,43.468
A69-9006-7796,M,125.00,2020-02-25T01:50:58Z,435.025,415.808,-32.748,152.054,0.231,24.25,43.468
A69-9006-7795,F,124.00,2020-02-25T01:49:03Z,457.728,419.167,-32.748,152.054,0.041,24.25,43.468
A69-9006-7800,M,132.00,2020-02-25T01:48:48Z,459.701,317.542,-32.749,152.054,0.027,24.25,43.468
A69-9006-7796,M,125.00,2020-02-25T01:47:35Z,434.483,416.261,-32.748,152.054,0.611,24.25,43.468
A69-9006-7795,F,124.00,2020-02-25T01:46:13Z,457.532,419.118,-32.748,152.054,0.054,24.25,43.468
A69-9006-7796,M,125.00,2020-02-25T01:44:36Z,434.11,416.311,-32.748,152.054,0.775,24.25,43.468
A69-9006-7795,F,124.00,2020-02-25T01:43:02Z,457.252,419.154,-32.748,152.054,0.068,24.25,43.468
A69-9006-7800,M,132.00,2020-02-25T01:42:53Z,464.584,315.742,-32.749,152.054,0.054,24.25,43.468
A69-9006-7796,M,125.00,2020-02-25T01:41:20Z,434.491,416.129,-32.748,152.054,0.027,24.25,43.468
A69-9006-7795,F,124.00,2020-02-25T01:39:38Z,457.173,418.89,-32.748,152.054,0.041,24.25,43.468
A69-9006-7796,M,125.00,2020-02-25T01:37:55Z,434.097,416.226,-32.748,152.054,0.231,24.25,43.468
A69-9006-7796,M,125.00,2020-02-25T01:34:24Z,434.044,416.348,-32.748,152.054,0.068,24.25,43.468
A69-9006-7796,M,125.00,2020-02-25T01:31:21Z,434.735,415.96,-32.748,152.054,0.041,24.25,43.468
A69-9006-7800,M,132.00,2020-02-25T01:30:37Z,459.684,317.789,-32.749,152.054,0.041,24.25,43.468
A69-9006-7796,M,125.00,2020-02-25T01:28:33Z,434.762,416.067,-32.748,152.054,0.054,24.25,43.468
A69-9006-7800,M,132.00,2020-02-25T01:27:46Z,460.117,316.535,-32.749,152.054,0.041,24.25,43.468
A69-9006-7795,F,124.00,2020-02-25T01:27:20Z,456.925,419.186,-32.748,152.054,0.068,24.25,43.468
A69-9006-7796,M,125.00,2020-02-25T01:25:21Z,433.27,416.223,-32.748,152.054,0.054,24.25,43.468
A69-9006-7800,M,132.00,2020-02-25T01:21:11Z,459.712,317.075,-32.749,152.054,0.054,24.25,43.468
A69-9006-7795,F,124.00,2020-02-25T01:20:51Z,457.067,419.486,-32.748,152.054,0.082,24.25,43.468
A69-9006-7796,M,125.00,2020-02-25T01:19:15Z,434.847,415.952,-32.748,152.054,0.054,24.25,43.468
A69-9006-7800,M,132.00,2020-02-25T01:18:12Z,459.942,316.975,-32.749,152.054,0.041,24.25,43.468
A69-9006-7795,F,124.00,2020-02-25T01:17:33Z,457.108,419.353,-32.748,152.054,0.054,24.25,43.468
A69-9006-7796,M,125.00,2020-02-25T01:15:51Z,434.401,416.13,-32.748,152.054,0.109,24.25,43.468
A69-9006-7795,F,124.00,2020-02-25T01:14:38Z,456.672,419.415,-32.748,152.054,0.326,24.25,43.468
A69-9006-7795,F,124.00,2020-02-25T01:07:57Z,457.175,419.177,-32.748,152.054,0.38,24.25,43.468
A69-9006-7795,F,124.00,2020-02-25T01:04:28Z,457.033,419.054,-32.748,152.054,0.041,24.25,43.468
A69-9006-7795,F,124.00,2020-02-25T01:01:26Z,456.74,419.538,-32.748,152.054,0.041,24.25,43.468
A69-9006-7800,M,132.00,2020-02-25T00:59:13Z,479.995,325.931,-32.749,152.055,0.897,24.14,44.392
A69-9006-7796,M,125.00,2020-02-25T00:59:05Z,433.952,416.402,-32.748,152.054,0.041,24.14,44.392
A69-9006-7800,M,132.00,2020-02-25T00:56:14Z,479.663,330.042,-32.749,152.055,0.34,24.14,44.392
A69-9006-7800,M,132.00,2020-02-25T00:52:56Z,480.084,330.693,-32.749,152.055,0.611,24.14,44.392
A69-9006-7796,M,125.00,2020-02-25T00:52:45Z,434.63,416.242,-32.748,152.054,0.041,24.14,44.392
A69-9006-7800,M,132.00,2020-02-25T00:49:30Z,474.371,335.512,-32.749,152.054,0.598,24.14,44.392
A69-9006-7796,M,125.00,2020-02-25T00:49:19Z,432.72,416.553,-32.748,152.054,0.027,24.14,44.392
A69-9006-7796,M,125.00,2020-02-25T00:45:48Z,435.522,416.332,-32.748,152.054,0.217,24.14,44.392
A69-9006-7795,F,124.00,2020-02-25T00:43:36Z,456.713,419.702,-32.748,152.054,0.217,24.14,44.392
A69-9006-7796,M,125.00,2020-02-25T00:38:42Z,434.77,416.27,-32.748,152.054,0.054,24.14,44.392
A69-9006-7800,M,132.00,2020-02-25T00:31:50Z,473.07,339.935,-32.749,152.054,0.34,24.14,44.392
A69-9006-7800,M,132.00,2020-02-25T00:28:26Z,473.778,338.915,-32.749,152.054,0.054,24.14,44.392
A69-9006-7796,M,125.00,2020-02-25T00:25:49Z,434.596,419.28,-32.748,152.054,0.054,24.14,44.392
A69-9006-7800,M,132.00,2020-02-25T00:24:58Z,472.831,338.651,-32.749,152.054,0.054,24.14,44.392
A69-9006-7795,F,124.00,2020-02-25T00:24:31Z,458.011,419.473,-32.748,152.054,0.149,24.14,44.392
